DWF,18,1.3000,1.3000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DWF,19,1.3000,1.3000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DWF,21,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DWF,22,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DWF,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DWF,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DWM,1,1.6211,1.7696,1.9146,0.1022,0.0000,-0.2271,352.9998,0.0000,0.0000
DWM,11,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DWM,12,1.4816,1.7881,1.1037,-0.0372,0.0028,-0.0599,0.0000,0.0000,0.0000
DWM,13,1.9000,1.9000,1.3000,0.1566,-0.0072,-0.0214,90.0000,180.0000,90.0000
DWM,14,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DWM,18,1.5000,2.3000,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DWM,19,1.5000,2.3000,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DWM,21,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DWM,22,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DWM,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DWM,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELF,1,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELF,11,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELF,12,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELF,13,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELF,14,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELF,18,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELF,19,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELF,21,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELF,22,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELF,26,0.9000,0.9000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELF,27,0.9000,0.9000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELM,1,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELM,11,1.0023,1.0111,0.9580,0.0776,0.0000,0.0000,0.0000,0.0000,0.0000
ELM,12,0.9112,0.8627,1.0324,-0.0143,0.0247,-0.1304,0.0000,0.0000,0.0000
ELM,13,0.8729,0.8828,1.0899,0.0030,-0.0023,-0.0543,0.0000,0.0000,0.0000
ELM,14,1.0000,1.0000,1.0000,-0.0468,0.0000,0.0000,0.0000,0.0000,0.0000
ELM,18,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELM,19,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELM,21,1.0056,1.0141,1.0182,0.0000,0.0657,0.0000,0.0000,0.0000,0.0000
ELM,22,1.0000,1.0136,1.0185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ELM,26,0.9700,1.0000,0.9895,0.0000,0.0385,0.0000,0.0000,0.0000,0.0000
ELM,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ERF,1,1.0000,1.0000,1.2000,0.0000,0.0000,-0.1000,0.0000,0.0000,0.0000
ERF,11,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ERF,12,0.7239,0.7265,1.0301,-0.0082,-0.0058,-0.0136,0.0000,359.0000,0.0000
ERF,13,0.7367,0.7065,1.1037,-0.0193,0.0028,0.0000,0.0000,0.0000,0.0000
ERF,14,1.0000,1.0000,1.0532,0.0000,0.0020,-0.0570,0.0000,0.0000,0.0000
ERF,18,1.0000,1.0000,1.0000,-0.1000,0.0000,0.0000,0.0000,0.0000,0.0000
ERF,19,1.0000,1.0000,1.0000,-0.1000,0.0000,0.0000,0.0000,0.0000,0.0000
ERF,21,1.0000,0.8613,0.9334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ERF,22,1.0010,0.9122,0.9127,0.0655,0.0000,0.0000,0.0000,0.0000,0.0000
ERF,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ERF,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ERM,1,1.0000,1.0000,1.4000,-0.0228,0.0000,-0.1500,0.0000,0.0000,0.0000
ERM,11,1.0348,1.0000,1.0000,-0.1000,0.0000,0.0000,0.0000,0.0000,0.0000
ERM,12,1.1182,1.0194,1.0000,-0.0269,0.0046,-0.0595,0.0000,0.0000,0.0000
ERM,13,1.0968,1.0868,1.0000,0.0134,-0.0165,-0.0232,0.0000,0.0000,0.0000
ERM,14,1.0730,1.0878,1.0376,0.0335,0.0491,-0.0807,0.0000,2.0000,0.0000
ERM,18,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ERM,21,1.0097,1.0133,1.0840,-0.0213,0.0189,0.0143,0.0000,0.0000,0.0000
ERM,22,1.0000,1.0790,1.0785,0.0000,0.0398,0.0216,0.0000,0.0000,0.0000
ERM,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ERM,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRF,1,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRF,11,1.0000,1.0000,1.0000,0.0000,0.0186,0.0000,0.0000,0.0000,0.0000
FRF,12,1.8000,1.8000,1.5000,0.0000,0.0000,-0.3000,0.0000,0.0000,0.0000
FRF,13,1.8000,1.8000,1.5000,0.0000,0.0000,-0.3000,0.0000,0.0000,0.0000
FRF,14,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRF,18,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRF,19,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRF,21,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRF,22,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRF,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRF,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRM,1,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRM,11,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRM,12,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRM,13,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRM,14,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRM,18,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRM,19,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRM,21,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRM,22,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRM,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FRM,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
GNF,1,1.5310,1.5393,1.5464,0.0149,0.0000,0.0038,0.0000,0.0000,0.0000
GNF,11,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
GNF,12,1.0359,1.0224,1.1565,-0.0155,0.0061,-0.0481,0.0000,0.0000,0.0000
GNF,13,1.0086,1.0129,1.2482,-0.0113,0.0000,-0.0008,0.0000,0.0000,0.0000
GNF,14,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
GNF,18,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
GNF,19,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
GNF,21,1.0000,1.3800,1.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
GNF,22,1.0000,1.3800,1.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
GNF,26,1.0416,1.0210,1.0257,-0.0417,0.0000,0.0000,0.0000,0.0000,0.0000
GNF,27,1.0796,1.0000,1.0066,-0.0760,0.0000,0.0000,0.0000,0.0000,0.0000
GNM,1,1.7367,2.0283,1.7280,0.0318,0.0000,-0.0545,0.0000,0.0000,0.0000
GNM,11,0.9000,1.5000,1.4000,0.1405,-0.0488,0.0411,0.0000,0.0000,3.0000
GNM,12,1.3404,1.6034,1.0660,-0.0196,-0.0044,0.0390,0.0000,3.0000,35.0000
GNM,13,1.3725,1.5045,1.0431,0.1607,0.0425,0.0031,269.9998,2.0000,269.9998
GNM,14,1.1000,1.0000,1.0000,-0.0580,0.0623,0.0094,0.0000,0.0000,0.0000
GNM,18,1.3000,1.3000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
GNM,19,1.3000,1.3000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
GNM,21,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
GNM,22,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
GNM,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
GNM,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAF,1,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAF,11,1.0330,1.0551,1.0146,0.0129,0.0594,-0.0090,0.0000,0.0000,358.0000
HAF,12,0.9000,0.9000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAF,13,0.9000,0.9000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAF,14,0.9879,0.9549,1.0000,0.0000,-0.0157,0.0736,0.0000,0.0000,0.0000
HAF,18,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAF,19,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAF,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAF,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAM,1,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAM,11,0.9479,1.0689,0.8874,0.1595,0.0000,0.0254,0.0000,0.0000,0.0000
HAM,12,0.8809,0.9549,1.0355,-0.0111,0.0084,-0.0456,0.0000,0.0000,0.0000
HAM,13,0.9250,0.9420,1.1118,-0.0168,-0.0098,0.0150,0.0000,0.0000,0.0000
HAM,14,0.9716,1.0000,1.0218,-0.0835,0.0000,0.0000,0.0000,0.0000,0.0000
HAM,18,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAM,19,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAM,21,1.0000,1.0000,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAM,22,1.0000,1.0000,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAM,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HAM,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIF,1,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIF,11,1.0000,1.2000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIF,12,0.6686,0.7146,1.0208,0.0000,0.0000,-0.0693,2.0000,356.9993,0.0000
HIF,13,0.6935,0.7558,1.1563,0.0100,0.0066,-0.0397,0.0000,0.0000,3.0000
HIF,14,0.9725,0.9682,1.0384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIF,18,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIF,19,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIF,21,1.0000,1.0000,1.0000,0.0971,0.0265,-0.0031,0.0000,0.0000,0.0000
HIF,22,1.0000,1.0000,1.0000,0.0427,0.0297,0.0163,0.0000,0.0000,0.0000
HIF,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIF,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIM,1,1.0000,1.1500,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIM,11,0.9670,1.1413,0.9659,0.1670,-0.0433,-0.0027,0.0000,0.0000,0.0000
HIM,12,0.8858,0.7281,1.0370,-0.0116,0.0294,-0.1185,0.0000,353.9932,0.0000
HIM,13,0.9594,0.9498,1.0840,-0.0103,-0.0442,-0.0771,0.0000,4.0000,0.0000
HIM,14,0.9523,1.0271,1.0000,-0.0501,-0.0291,0.0213,0.0000,0.0000,1.0000
HIM,18,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIM,19,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIM,21,1.0000,1.0000,1.0412,0.0000,0.0000,-0.0229,0.0000,0.0000,0.0000
HIM,22,1.0000,1.0000,1.0000,0.0000,0.0000,0.0619,1.0000,0.0000,0.0000
HIM,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HIM,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOF,1,1.4957,1.5632,1.4877,-0.0405,0.0133,0.0000,90.0000,3.0000,90.0000
HOF,11,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOF,12,1.2417,1.2911,1.0927,-0.0440,0.0288,-0.1197,8.0000,0.0000,320.0000
HOF,13,1.1880,1.2396,1.1000,-0.0294,-0.0197,-0.0288,5.0000,0.0000,0.0000
HOF,14,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOF,18,1.2000,1.2000,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOF,19,1.4000,1.4000,1.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOF,21,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOF,22,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOF,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOF,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOM,1,1.4440,1.6961,1.7929,0.0000,0.0000,-0.2000,0.0000,0.0000,0.0000
HOM,11,1.2000,1.7000,1.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOM,12,1.2863,1.3488,1.1662,0.0090,-0.0104,0.0132,3.0000,355.9998,0.0000
HOM,13,1.3220,1.4048,1.2027,0.0965,0.0932,0.0348,269.9998,0.0000,269.9998
HOM,14,1.3000,1.0000,1.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOM,18,1.2000,1.2000,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOM,19,1.4000,1.4000,1.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOM,21,1.2000,1.2000,1.2000,-0.2000,0.0000,0.0000,0.0000,0.0000,0.0000
HOM,22,1.2000,1.2000,1.2000,-0.2000,0.0000,0.0000,0.0000,0.0000,0.0000
HOM,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HOM,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUF,1,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUF,11,1.0000,1.0583,1.0000,-0.0164,0.0484,0.0000,0.0000,0.0000,0.0000
HUF,12,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUF,13,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUF,14,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUF,18,1.0000,1.0000,1.0000,-0.1000,0.0000,0.0000,0.0000,0.0000,0.0000
HUF,19,1.0000,1.0000,1.0000,-0.1000,0.0000,0.0000,0.0000,0.0000,0.0000
HUF,21,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUF,22,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUF,26,0.8896,0.9476,0.9311,0.0000,0.0200,0.1000,0.0000,0.0000,0.0000
HUF,27,0.8372,0.9399,0.9394,0.0000,-0.0105,0.0731,0.0000,0.0000,0.0000
HUM,1,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,349.9998,0.0000,0.0000
HUM,11,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUM,12,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUM,13,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUM,14,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUM,18,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUM,19,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUM,21,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUM,22,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUM,26,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
HUM,27,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IKF,1,1.1000,1.0000,1.0000,0.0000,0.0000,0.0000,90.0000,0.0000,90.0000
IKF,11,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IKF,12,0.9012,0.8842,1.0328,-0.0279,0.0110,-0.0546,0.0000,0.0000,0.0000
IKF,13,0.8770,0.9304,1.1580,-0.0079,0.0102,0.0650,0.0000,0.0000,0.0000
IKF,14,1.1000,1.1000,1.0000,-0.0214,0.0000,-0.0801,0.0000,0.0000,0.0000
IKF,18,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IKF,19,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IKF,21,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IKF,22,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IKF,26,1.0000,1.0000,1.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IKF,27,1.0000,1.0000,1.0000,-0.0130,-0.0578,-0.0124,0.0000,0.0000,0.0000
IKM,1,1.2000,1.1500,1.1500,-0.0300,0.0000,0.0000,0.0000,0.0000,0.0000
IKM,11,1.0000,1.3000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IKM,12,1.0769,0.9545,1.2235,-0.0120,-0.0059,-0.0310,0.0000,0.0000,0.0000
IKM,13,1.0000,1.1011,1.1217,0.1741,0.0227,0.0602,273.9999,0.0000,259.9998
IKM,14,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IKM,18,1.2000,1.2000,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IKM,19,1.2000,1.2000,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IKM,21,1.0000,1.1700,1.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IKM,22,1.0000,1.1700,1.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IKM,26,1.0265,1.0000,0.9834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
IKM,27,1.0000,1.0000,0.9872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KEF,1,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,90.0000,0.0000,90.0000
KEF,11,1.0000,1.1200,1.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KEF,12,0.9454,0.9165,1.0478,0.0000,0.0000,-0.0920,0.0000,0.0000,0.0000
