P -800, 400, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -800, 600, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -800, 800, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
L -916.0, -287.0, 0.0, -932.0, -287.0, 0.0, 0, 0, 0
L -916.0, -233.0, 0.0, -916.0, -287.0, 0.0, 0, 0, 0
L -930.0, -233.0, 0.0, -916.0, -233.0, 0.0, 0, 0, 0
L -930.0, -147.0, 0.0, -930.0, -233.0, 0.0, 0, 0, 0
L -857.0, -147.0, 0.0, -930.0, -147.0, 0.0, 0, 0, 0
L -857.0, -220.0, 0.0, -857.0, -147.0, 0.0, 0, 0, 0
L -694.0, -220.0, 0.0, -857.0, -220.0, 0.0, 0, 0, 0
L -694.0, -147.0, 0.0, -694.0, -220.0, 0.0, 0, 0, 0
L -616.0, -147.0, 0.0, -694.0, -147.0, 0.0, 0, 0, 0
L -616.0, -380.0, 0.0, -616.0, -147.0, 0.0, 0, 0, 0
L -549.0, -380.0, 0.0, -616.0, -380.0, 0.0, 0, 0, 0
L -549.0, -104.0, 0.0, -549.0, -380.0, 0.0, 0, 0, 0
L -485.0, -104.0, 0.0, -549.0, -104.0, 0.0, 0, 0, 0
L -485.0, -139.0, 0.0, -485.0, -104.0, 0.0, 0, 0, 0
L -431.0, -139.0, 0.0, -485.0, -139.0, 0.0, 0, 0, 0
L -431.0, 94.0, 0.0, -431.0, -139.0, 0.0, 0, 0, 0
L 121.0, 94.0, 0.0, -431.0, 94.0, 0.0, 0, 0, 0
L 121.0, -139.0, 0.0, 121.0, 94.0, 0.0, 0, 0, 0
L 147.0, -139.0, 0.0, 121.0, -139.0, 0.0, 0, 0, 0
L 147.0, 80.0, 0.0, 147.0, -139.0, 0.0, 0, 0, 0
L 753.0, 80.0, 0.0, 147.0, 80.0, 0.0, 0, 0, 0
L 753.0, -303.0, 0.0, 753.0, 80.0, 0.0, 0, 0, 0
L 793.0, -303.0, 0.0, 753.0, -303.0, 0.0, 0, 0, 0
L 793.0, -233.0, 0.0, 793.0, -303.0, 0.0, 0, 0, 0
L 906.0, -233.0, 0.0, 793.0, -233.0, 0.0, 0, 0, 0
L 906.0, -263.0, 0.0, 906.0, -233.0, 0.0, 0, 0, 0
L -978.0, -418.0, 0.0, -978.0, -544.0, 0.0, 0, 0, 0
L -919.0, -418.0, 0.0, -978.0, -418.0, 0.0, 0, 0, 0
L -919.0, -555.0, 0.0, -919.0, -418.0, 0.0, 0, 0, 0
L -932.0, -555.0, 0.0, -919.0, -555.0, 0.0, 0, 0, 0
L -932.0, -659.0, 0.0, -932.0, -555.0, 0.0, 0, 0, 0
L -857.0, -659.0, 0.0, -932.0, -659.0, 0.0, 0, 0, 0
L -857.0, -592.0, 0.0, -857.0, -659.0, 0.0, 0, 0, 0
L -705.0, -592.0, 0.0, -857.0, -592.0, 0.0, 0, 0, 0
L -705.0, -667.0, 0.0, -705.0, -592.0, 0.0, 0, 0, 0
L -614.0, -667.0, 0.0, -705.0, -667.0, 0.0, 0, 0, 0
L -614.0, -413.0, 0.0, -614.0, -667.0, 0.0, 0, 0, 0
L -552.0, -413.0, 0.0, -614.0, -413.0, 0.0, 0, 0, 0
L -552.0, -437.0, 0.0, -552.0, -413.0, 0.0, 0, 0, 0
L -477.0, -437.0, 0.0, -552.0, -437.0, 0.0, 0, 0, 0
L -477.0, -171.0, 0.0, -477.0, -437.0, 0.0, 0, 0, 0
L -434.0, -171.0, 0.0, -477.0, -171.0, 0.0, 0, 0, 0
L -434.0, -413.0, 0.0, -434.0, -171.0, 0.0, 0, 0, 0
L 121.0, -413.0, 0.0, -434.0, -413.0, 0.0, 0, 0, 0
L 121.0, -174.0, 0.0, 121.0, -413.0, 0.0, 0, 0, 0
L 150.0, -174.0, 0.0, 121.0, -174.0, 0.0, 0, 0, 0
L 150.0, -399.0, 0.0, 150.0, -174.0, 0.0, 0, 0, 0
L 748.0, -399.0, 0.0, 150.0, -399.0, 0.0, 0, 0, 0
L 748.0, -346.0, 0.0, 748.0, -399.0, 0.0, 0, 0, 0
L 831.0, -346.0, 0.0, 748.0, -346.0, 0.0, 0, 0, 0
L 831.0, -263.0, 0.0, 831.0, -346.0, 0.0, 0, 0, 0
L 906.0, -263.0, 0.0, 831.0, -263.0, 0.0, 0, 0, 0
L -203.0, -333.0, 0.0, -203.0, -300.0, 0.0, 150, 150, 150
L -2047.0, -457.0, 0.0, -2057.0, -457.0, 0.0, 150, 150, 150
L -2009.0, -386.0, 0.0, -2003.0, -408.0, 0.0, 150, 150, 150
L 599.0, 67.0, 0.0, 504.0, 67.0, 0.0, 150, 150, 150
L 568.0, -291.0, 0.0, 485.0, -291.0, 0.0, 150, 150, 150
L 419.0, -79.0, 0.0, 599.0, -81.0, 0.0, 150, 150, 150
L -310.0, -257.0, 0.0, -332.0, -257.0, 0.0, 150, 150, 150
L 419.0, 9.0, 0.0, 419.0, -79.0, 0.0, 150, 150, 150
L 599.0, -81.0, 0.0, 599.0, 67.0, 0.0, 150, 150, 150
L 645.0, -184.0, 0.0, 645.0, -231.0, 0.0, 150, 150, 150
L 504.0, 67.0, 0.0, 504.0, 9.0, 0.0, 150, 150, 150
L -64.0, -268.0, 0.0, 39.0, -268.0, 0.0, 150, 150, 150
L 645.0, -136.0, 0.0, 645.0, -161.0, 0.0, 150, 150, 150
L 568.0, -377.0, 0.0, 568.0, -341.0, 0.0, 150, 150, 150
L 485.0, -291.0, 0.0, 485.0, -377.0, 0.0, 150, 150, 150
L -233.0, -221.0, 0.0, -276.0, -221.0, 0.0, 150, 150, 150
L -2098.0, -399.0, 0.0, -2097.0, -396.0, 0.0, 150, 150, 150
L 482.0, -231.0, 0.0, 482.0, -136.0, 0.0, 150, 150, 150
L -233.0, -230.0, 0.0, -233.0, -221.0, 0.0, 150, 150, 150
L -197.0, -300.0, 0.0, -197.0, -262.0, 0.0, 150, 150, 150
L -2067.0, -452.0, 0.0, -2083.0, -442.0, 0.0, 150, 150, 150
L -2057.0, -457.0, 0.0, -2067.0, -452.0, 0.0, 150, 150, 150
L 568.0, -315.0, 0.0, 568.0, -291.0, 0.0, 150, 150, 150
L 485.0, -136.0, 0.0, 645.0, -136.0, 0.0, 150, 150, 150
L -202.0, -230.0, 0.0, -233.0, -230.0, 0.0, 150, 150, 150
L -310.0, -229.0, 0.0, -310.0, -257.0, 0.0, 150, 150, 150
L -197.0, -262.0, 0.0, -202.0, -262.0, 0.0, 150, 150, 150
L -2083.0, -376.0, 0.0, -2065.0, -365.0, 0.0, 150, 150, 150
L -237.0, -333.0, 0.0, -203.0, -333.0, 0.0, 150, 150, 150
L -202.0, -262.0, 0.0, -202.0, -230.0, 0.0, 150, 150, 150
L -2093.0, -422.0, 0.0, -2098.0, -399.0, 0.0, 150, 150, 150
L 485.0, -377.0, 0.0, 568.0, -377.0, 0.0, 150, 150, 150
L -332.0, -257.0, 0.0, -332.0, -300.0, 0.0, 150, 150, 150
L -276.0, -221.0, 0.0, -276.0, -229.0, 0.0, 150, 150, 150
L -2083.0, -442.0, 0.0, -2093.0, -422.0, 0.0, 150, 150, 150
L -203.0, -300.0, 0.0, -197.0, -300.0, 0.0, 150, 150, 150
L 504.0, 9.0, 0.0, 419.0, 9.0, 0.0, 150, 150, 150
L 645.0, -231.0, 0.0, 482.0, -231.0, 0.0, 150, 150, 150
L -2065.0, -365.0, 0.0, -2042.0, -365.0, 0.0, 150, 150, 150
L -2042.0, -365.0, 0.0, -2022.0, -368.0, 0.0, 150, 150, 150
L -2022.0, -368.0, 0.0, -2009.0, -386.0, 0.0, 150, 150, 150
L -276.0, -229.0, 0.0, -310.0, -229.0, 0.0, 150, 150, 150
L -2097.0, -396.0, 0.0, -2083.0, -376.0, 0.0, 150, 150, 150
L -11.0, 12.0, 0.0, -110.0, 12.0, 0.0, 150, 150, 150
L -67.0, -299.0, 0.0, -64.0, -268.0, 0.0, 150, 150, 150
L -2034.0, -452.0, 0.0, -2047.0, -457.0, 0.0, 150, 150, 150
L -237.0, -341.0, 0.0, -237.0, -333.0, 0.0, 150, 150, 150
L -280.0, -341.0, 0.0, -237.0, -341.0, 0.0, 150, 150, 150
L 39.0, -373.0, 0.0, -66.0, -373.0, 0.0, 150, 150, 150
L -2025.0, -544.0, 0.0, -2084.0, -544.0, 0.0, 150, 150, 150
L -127.0, -54.0, 0.0, -126.0, -54.0, 0.0, 150, 150, 150
L -110.0, 12.0, 0.0, -110.0, -15.0, 0.0, 150, 150, 150
L -91.0, -343.0, 0.0, -91.0, -299.0, 0.0, 150, 150, 150
L -280.0, -332.0, 0.0, -280.0, -341.0, 0.0, 150, 150, 150
L -2084.0, -307.0, 0.0, -2084.0, -287.0, 0.0, 150, 150, 150
L -110.0, -15.0, 0.0, -126.0, -15.0, 0.0, 150, 150, 150
L -2084.0, -521.0, 0.0, -2160.0, -521.0, 0.0, 150, 150, 150
L -66.0, -343.0, 0.0, -91.0, -343.0, 0.0, 150, 150, 150
L -2025.0, -287.0, 0.0, -2025.0, -307.0, 0.0, 150, 150, 150
L -2160.0, -452.0, 0.0, -2180.0, -452.0, 0.0, 150, 150, 150
L -91.0, -299.0, 0.0, -67.0, -299.0, 0.0, 150, 150, 150
L -2016.0, -442.0, 0.0, -2034.0, -452.0, 0.0, 150, 150, 150
L -2163.0, -376.0, 0.0, -2163.0, -307.0, 0.0, 150, 150, 150
L -2180.0, -376.0, 0.0, -2163.0, -376.0, 0.0, 150, 150, 150
L -2025.0, -515.0, 0.0, -2025.0, -544.0, 0.0, 150, 150, 150
L -2084.0, -544.0, 0.0, -2084.0, -521.0, 0.0, 150, 150, 150
L -2160.0, -521.0, 0.0, -2160.0, -452.0, 0.0, 150, 150, 150
L -2180.0, -452.0, 0.0, -2180.0, -376.0, 0.0, 150, 150, 150
L -2163.0, -307.0, 0.0, -2084.0, -307.0, 0.0, 150, 150, 150
L -66.0, -373.0, 0.0, -66.0, -343.0, 0.0, 150, 150, 150
L 39.0, -268.0, 0.0, 39.0, -373.0, 0.0, 150, 150, 150
L -2084.0, -287.0, 0.0, -2025.0, -287.0, 0.0, 150, 150, 150
L -312.0, -300.0, 0.0, -312.0, -332.0, 0.0, 150, 150, 150
L -126.0, -54.0, 0.0, -111.0, -54.0, 0.0, 150, 150, 150
L -126.0, -15.0, 0.0, -126.0, -54.0, 0.0, 150, 150, 150
L -11.0, -89.0, 0.0, -11.0, 12.0, 0.0, 150, 150, 150
L -2005.0, -409.0, 0.0, -2016.0, -442.0, 0.0, 150, 150, 150
L -1942.0, -303.0, 0.0, -1942.0, -307.0, 0.0, 150, 150, 150
L -333.0, -300.0, 0.0, -312.0, -300.0, 0.0, 150, 150, 150
L -1942.0, -515.0, 0.0, -2025.0, -515.0, 0.0, 150, 150, 150
L -111.0, -54.0, 0.0, -111.0, -89.0, 0.0, 150, 150, 150
L -312.0, -332.0, 0.0, -280.0, -332.0, 0.0, 150, 150, 150
L -2025.0, -307.0, 0.0, -1942.0, -307.0, 0.0, 150, 150, 150
L -111.0, -89.0, 0.0, -11.0, -89.0, 0.0, 150, 150, 150
L -2302.0, -172.0, 0.0, -2302.0, -660.0, 0.0, 150, 150, 150
L -1616.0, -257.0, 0.0, -1680.0, -106.0, 0.0, 0, 0, 255
L -1625.0, -559.0, 0.0, -1616.0, -257.0, 0.0, 0, 0, 255
L -2302.0, -660.0, 0.0, -1804.0, -656.0, 0.0, 150, 150, 150
L -1804.0, -656.0, 0.0, -1804.0, -162.0, 0.0, 150, 150, 150
L -1804.0, -162.0, 0.0, -2302.0, -172.0, 0.0, 150, 150, 150
L -1942.0, -307.0, 0.0, -1942.0, -515.0, 0.0, 150, 150, 150
L -1339.0, -422.0, 0.0, -1302.0, -422.0, 0.0, 0, 0, 0
L -1302.0, -422.0, 0.0, -1298.0, -420.0, 0.0, 0, 0, 0
